time,number,veh type,link,lane,x,vx,y,leader number,delta x,VISSIM delta v,delta v
92.6,13,100,10003,1,43.51,51.3,0.5,11,57.6,-0.01,0.00999999999999801
92.6,14,100,3,1,513.68,49.76,0.5,12,20.89,1.61,1.5399999999999991
92.6,15,100,3,2,411.84,48.34,0.5,15,250.0,0.0,0.0
92.6,16,100,3,1,390.71,45.37,0.53,16,250.0,0.0,0.0
92.6,17,100,3,2,386.29,38.51,0.47,15,4.28,-3.65,-9.830000000000005
92.6,18,100,3,2,373.4,43.6,0.5,17,12.99,2.53,5.090000000000003
92.6,19,100,3,3,369.42,52.22,0.5,19,250.0,0.0,0.0
92.6,20,100,3,2,335.0,51.85,0.07,18,55.9,7.05,8.25
92.6,21,100,3,1,254.39,49.54,0.5,16,136.45,4.77,4.170000000000002
92.6,22,100,3,1,228.01,49.57,0.5,21,26.38,-0.08,0.030000000000001137
92.6,23,100,3,3,233.81,54.74,0.5,19,135.68,2.49,2.520000000000003
92.6,24,100,3,1,208.78,51.07,0.5,22,19.27,1.57,1.5
92.6,25,100,3,2,149.67,54.74,0.5,20,185.4,2.82,2.8900000000000006
92.6,26,100,3,3,53.59,54.84,0.5,23,180.23,0.1,0.10000000000000142
92.6,27,100,3,1,11.12,55.63,0.5,24,197.79,4.62,4.560000000000002
92.6,28,100,10000,1,15.21,48.81,0.5,25,153.85,-5.79,-5.93
92.6,29,100,10000,2,2.29,56.68,0.5,26,70.9,1.89,1.8399999999999963
92.6,30,100,4,1,62.44,52.94,0.5,28,212.9,-1.7,4.1299999999999955
92.6,31,100,4,2,40.04,55.11,0.5,29,68.37,-1.73,-1.5700000000000003
92.6,32,100,4,1,33.85,50.34,0.5,30,28.52,-2.72,-2.5999999999999943
92.6,33,100,2,1,3.73,53.26,0.5,27,131.07,-2.51,-2.3700000000000045
92.7,11,100,5,1,5.6,51.35,0.5,11,250.0,0.0,0.0
92.7,12,100,10003,1,20.42,48.28,0.5,13,24.42,-3.08,-3.1099999999999994
92.7,13,100,10003,1,44.93,51.39,0.5,11,57.6,0.01,0.03999999999999915
92.7,14,100,3,1,515.06,49.76,0.5,12,20.85,1.54,1.4799999999999969
92.7,15,100,3,2,413.19,48.25,0.5,15,250.0,0.0,0.0
92.7,16,100,3,1,391.98,45.92,0.57,16,250.0,0.0,0.0
92.7,17,100,3,2,387.32,35.85,0.43,15,4.43,-6.86,-12.399999999999999
92.7,18,100,3,2,374.57,41.18,0.5,17,12.89,5.08,5.329999999999998
92.7,19,100,3,3,370.87,52.14,0.5,19,250.0,0.0,0.0
92.7,20,100,3,2,336.44,51.78,0.03,18,51.29,13.33,10.600000000000001
92.7,21,100,3,1,255.76,49.5,0.5,16,136.32,4.17,3.5799999999999983
92.7,22,100,3,1,229.39,49.64,0.5,21,26.38,0.03,0.14000000000000057
92.7,23,100,3,3,235.33,54.69,0.5,19,135.61,2.52,2.549999999999997
92.7,24,100,3,1,210.2,51.06,0.5,22,19.23,1.49,1.4200000000000017
92.7,25,100,3,2,151.19,54.8,0.5,20,185.32,2.89,3.019999999999996
92.7,26,100,3,3,55.11,54.79,0.5,23,180.23,0.1,0.10000000000000142
92.7,27,100,3,1,12.66,55.56,0.5,24,197.66,4.56,4.5
92.7,28,100,10000,1,16.57,48.72,0.5,25,154.02,-5.93,-6.079999999999998
92.7,29,100,10000,2,3.87,56.59,0.5,26,70.85,1.84,1.8000000000000043
92.7,30,100,4,1,63.91,52.9,0.5,28,212.95,-1.8,4.18
92.7,31,100,4,2,41.57,55.18,0.5,29,68.41,-1.56,-1.4100000000000037
92.7,32,100,4,1,35.25,50.42,0.5,30,28.59,-2.6,-2.479999999999997
92.7,33,100,2,1,5.21,53.34,0.5,27,131.13,-2.37,-2.219999999999999
92.8,11,100,5,1,7.02,51.42,0.5,11,250.0,0.0,0.0
92.8,12,100,10003,1,21.77,48.34,0.5,13,24.51,-3.11,-3.1299999999999955
92.8,13,100,10003,1,46.36,51.47,0.5,11,57.6,0.04,0.04999999999999716
92.8,14,100,10003,1,1.0,49.75,0.5,12,20.81,1.48,1.4099999999999966
92.8,15,100,3,2,414.52,48.16,0.5,15,250.0,0.0,0.0
92.8,16,100,3,1,393.26,46.47,0.6,16,250.0,0.0,0.0
92.8,17,100,3,2,388.31,35.85,0.4,15,4.66,-10.07,-12.309999999999995
92.8,18,100,3,2,375.69,39.16,0.5,17,12.74,5.32,3.309999999999995
92.8,19,100,3,3,372.31,52.06,0.5,19,250.0,0.0,0.0
92.8,20,100,3,1,337.87,51.69,1.0,18,50.88,15.93,12.530000000000001
92.8,21,100,3,1,257.14,49.46,0.5,16,136.22,3.58,2.990000000000002
92.8,22,100,3,1,230.77,49.72,0.5,21,26.38,0.15,0.259999999999998
92.8,23,100,3,3,236.85,54.64,0.5,19,135.54,2.55,2.5799999999999983
92.8,24,100,3,1,211.61,51.05,0.5,22,19.19,1.41,1.3299999999999983
92.8,25,100,3,2,152.72,54.85,0.5,20,185.24,3.01,3.1600000000000037
92.8,26,100,3,3,56.63,54.74,0.5,23,180.22,0.1,0.10000000000000142
92.8,27,100,3,1,14.2,55.5,0.5,24,197.53,4.51,4.450000000000003
92.8,28,100,10000,1,17.92,48.64,0.5,25,154.18,-6.07,-6.210000000000001
92.8,29,100,10000,2,5.44,56.49,0.5,26,70.8,1.8,1.75
92.8,30,100,4,1,65.38,52.85,0.5,28,213.0,-1.9,4.210000000000001
92.8,31,100,4,2,43.11,55.25,0.5,29,68.45,-1.4,-1.240000000000002
92.8,32,100,4,1,36.66,50.5,0.5,30,28.66,-2.48,-2.3500000000000014
92.8,33,100,2,1,6.69,53.41,0.5,27,131.2,-2.23,-2.0900000000000034
92.9,11,100,5,1,8.45,51.48,0.5,11,250.0,0.0,0.0
92.9,12,100,10003,1,23.11,48.39,0.5,13,24.59,-3.14,-3.1700000000000017
92.9,13,100,10003,1,47.79,51.56,0.5,11,57.59,0.06,0.0800000000000054
92.9,14,100,10003,1,2.38,49.74,0.5,12,20.77,1.41,1.3500000000000014
92.9,15,100,3,2,415.86,48.06,0.5,15,250.0,0.0,0.0
92.9,16,100,3,1,394.56,47.01,0.63,16,250.0,0.0,0.0
92.9,17,100,3,2,389.31,35.85,0.37,15,4.95,-10.61,-12.21
92.9,18,100,3,2,376.78,39.13,0.5,17,12.62,3.31,3.280000000000001
92.9,19,100,3,3,373.76,51.99,0.5,19,250.0,0.0,0.0
92.9,20,100,3,1,339.31,51.6,0.97,16,50.44,15.84,4.590000000000003
92.9,21,100,3,1,258.51,49.41,0.5,20,80.74,-2.23,-2.190000000000005
92.9,22,100,3,1,232.15,49.79,0.5,21,26.37,0.26,0.38000000000000256
92.9,23,100,3,3,238.37,54.6,0.5,19,135.46,2.58,2.6099999999999994
92.9,24,100,3,1,213.03,51.05,0.5,22,19.15,1.33,1.259999999999998
92.9,25,100,3,2,154.24,54.91,0.5,18,222.97,15.7,15.779999999999994
92.9,26,100,3,3,58.15,54.69,0.5,23,180.22,0.1,0.0899999999999963
